Order ID,Order Date,Customer ID,Product ID,Product Name,Product Type,Quantity,Customer Name,Email,Country,Category,Unit Price,Profit,,
VSQ-07182-513,23-Jul-2019,18366-65239-WF,F-M-0.2,Samsung T7 Portable SSD,External Drive,1,Brendan Grece,bgrecefm@naver.com,United Kingdom,External Drive,100.00 €,40.00 €,,
SPF-31673-217,09-Jun-2020,19485-98072-PS,L-D-1,Bose QuietComfort Ultra,Headphones,3,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Headphones,449.00 €,447.00 €,,
NEX-63825-598,22-Feb-2020,72072-33025-SD,L-D-1,Bose QuietComfort Ultra,Headphones,1,Abbe Thys,athysfo@cdc.gov,United States,Headphones,449.00 €,149.00 €,,
XPG-66112-335,19-Jul-2020,58118-22461-GC,A-D-2.5,Honor Magic6 Lite,Smartphone,1,Jackquelin Chugg,jchuggfp@about.me,United States,Smartphone,330.00 €,110.00 €,,
NSQ-72210-345,20-Sep-2021,90940-63327-DJ,E-D-0.5,"TCL C845 65""",TV,1,Audra Kelston,akelstonfq@sakura.ne.jp,United States,TV,900.00 €,300.00 €,,
XRR-28376-277,02-May-2021,64481-42546-II,R-M-1,Microsoft Surface Laptop 6,Laptop,1,Elvina Angel,,Ireland,Laptop,"1,399.00 €",419.00 €,,
WHQ-25197-475,26-Nov-2021,27536-28463-NJ,B-L-1,Skyworth Q70 4K,TV,1,Claiborne Mottram,cmottramfs@harvard.edu,United States,TV,350.00 €,120.00 €,,
HMB-30634-745,18-Feb-2020,19485-98072-PS,C-L-2.5,Bose SoundLink Flex,Bluetooth Speaker,3,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Bluetooth Speaker,150.00 €,150.00 €,,
XTL-68000-371,07-Apr-2020,70140-82812-KD,F-L-0.5,Corsair K100 RGB,Keyboard,2,Donalt Sangwin,dsangwinfu@weebly.com,United States,Keyboard,220.00 €,150.00 €,,
YES-51109-625,31-Jan-2022,91895-55605-LS,L-M-0.2,Lenovo Legion Tower 5i,PC,1,Elizabet Aizikowitz,eaizikowitzfv@virginia.edu,United Kingdom,PC,"1,300.00 €",350.00 €,,
EAY-89850-211,19-Feb-2019,43155-71724-XP,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,3,Herbie Peppard,,United States,Monitor,349.00 €,357.00 €,,
IOQ-84840-827,12-Nov-2019,32038-81174-JF,A-M-2.5,Huawei P60 Pro,Smartphone,1,Cornie Venour,cvenourfx@ask.com,United States,Smartphone,"1,000.00 €",350.00 €,,
FBD-56220-430,16-May-2022,59205-20324-NB,E-M-0.5,Nothing Ear 2,Headphones,3,Maggy Harby,mharbyfy@163.com,United States,Headphones,150.00 €,150.00 €,,
COV-52659-202,12-Feb-2021,99899-54612-NX,R-D-2.5,Samsung Odyssey G9,Monitor,2,Reggie Thickpenny,rthickpennyfz@cafepress.com,United States,Monitor,"1,299.00 €",898.00 €,,
YUO-76652-814,04-Apr-2021,26248-84194-FI,B-M-0.2,Apple Watch Series 10,Wearable,3,Phyllys Ormerod,pormerodg0@redcross.org,United States,Wearable,450.00 €,450.00 €,,
PBT-36926-102,02-Aug-2021,19485-98072-PS,C-M-0.5,Razer Basilisk V3 Pro,Mouse,3,Don Flintiff,dflintiffg1@e-recht24.de,United Kingdom,Mouse,160.00 €,165.00 €,,
BLV-60087-454,08-Jun-2022,84493-71314-WX,F-D-2.5,Panasonic Lumix G100,Camera,3,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,Camera,500.00 €,510.00 €,,
BLV-60087-454,08-Jun-2022,84493-71314-WX,L-L-2.5,HP Envy 32 All-in-One,PC,2,Tymon Zanetti,tzanettig2@gravatar.com,Ireland,PC,"1,999.00 €","1,198.00 €",,
QYC-63914-195,14-May-2020,39789-43945-IV,L-M-0.5,MSI MPG Trident 3,PC,2,Reinaldos Kirtley,rkirtleyg4@hatena.ne.jp,United States,PC,"1,299.00 €",898.00 €,,
OIB-77163-890,25-Dec-2020,38972-89678-ZM,A-L-1,Apple iPhone 15 Pro,Smartphone,1,Carney Clemencet,cclemencetg5@weather.com,United Kingdom,Smartphone,"1,229.00 €",429.00 €,,
SGS-87525-238,05-Jul-2021,91465-84526-IJ,E-L-1,Sennheiser Momentum 4,Headphones,3,Russell Donet,rdonetg6@oakley.com,United States,Headphones,350.00 €,360.00 €,,
GQR-12490-152,14-Mar-2019,22832-98538-RB,R-M-2.5,MSI Modern 14,Laptop,4,Sidney Gawen,sgaweng7@creativecommons.org,United States,Laptop,749.00 €,996.00 €,,
UOJ-28238-299,07-Mar-2021,30844-91890-ZA,B-L-2.5,"Toshiba QA5D 43""",TV,1,Rickey Readie,rreadieg8@guardian.co.uk,United States,TV,300.00 €,100.00 €,,
ETD-58130-674,05-Nov-2021,05325-97750-WP,C-D-1,Logitech MX Keys S,Keyboard,1,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Keyboard,120.00 €,45.00 €,,
UPF-60123-025,06-Feb-2020,88992-49081-AT,F-M-1,Crucial X10 Pro SSD,External Drive,1,Zilvia Claisse,,United States,External Drive,95.00 €,40.00 €,,
NQS-01613-687,12-Mar-2021,10204-31464-SA,L-M-1,Acer Predator Orion 3000,PC,1,Bar O' Mahony,bogb@elpais.com,United States,PC,"1,799.00 €",599.00 €,,
MGH-36050-573,03-Aug-2020,75156-80911-YT,A-D-0.5,Realme 12 Pro,Smartphone,3,Valenka Stansbury,vstansburygc@unblog.fr,United States,Smartphone,350.00 €,360.00 €,,
UVF-59322-459,25-Jul-2019,53971-49906-PZ,E-D-1,Philips Ambilight 55PUS8908,TV,1,Daniel Heinonen,dheinonengd@printfriendly.com,United States,TV,700.00 €,240.00 €,,
VET-41158-896,29-Apr-2020,10728-17633-ST,R-L-0.5,Dell XPS 13 Plus,Laptop,3,Jewelle Shenton,jshentonge@google.com.hk,United States,Laptop,"1,599.00 €","1,197.00 €",,
XYL-52196-459,02-May-2019,13549-65017-VE,B-M-1,Xiaomi Smart Band 9,Wearable,1,Jennifer Wilkisson,jwilkissongf@nba.com,United States,Wearable,50.00 €,20.00 €,,
BPZ-51283-916,29-Aug-2021,87688-42420-TO,C-L-1,Marshall Emberton II,Bluetooth Speaker,3,Kylie Mowat,,United States,Bluetooth Speaker,160.00 €,165.00 €,,
VQW-91903-926,13-Mar-2020,05325-97750-WP,F-L-2.5,WD My Passport 4TB,External Drive,2,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,External Drive,120.00 €,90.00 €,,
OLF-77983-457,16-Feb-2019,51901-35210-UI,L-L-0.2,Dell UltraSharp U2723QE,Monitor,2,Gabriel Starcks,gstarcksgi@abc.net.au,United States,Monitor,679.00 €,458.00 €,,
MVI-04946-827,27-Nov-2021,62483-50867-OM,L-M-0.2,Lenovo Legion Tower 5i,PC,3,Darby Dummer,,United Kingdom,PC,"1,300.00 €","1,050.00 €",,
UOG-94188-104,23-Nov-2021,92753-50029-SD,A-M-0.5,Google Pixel 8,Smartphone,2,Kienan Scholard,kscholardgk@sbwire.com,United States,Smartphone,759.00 €,518.00 €,,
DSN-15872-519,02-Dec-2021,53809-98498-SN,E-M-2.5,Samsung QN90D Neo QLED,TV,1,Bo Kindley,bkindleygl@wikimedia.org,United States,TV,"1,400.00 €",480.00 €,,
OUQ-73954-002,06-Jan-2019,66308-13503-KD,R-D-1,LG UltraGear 27GN950,Monitor,3,Krissie Hammett,khammettgm@dmoz.org,United States,Monitor,700.00 €,495.00 €,,
LGL-16843-667,05-May-2021,82458-87830-JE,B-D-2.5,JBL Go 4,Bluetooth Speaker,2,Alisha Hulburt,ahulburtgn@fda.gov,United States,Bluetooth Speaker,45.00 €,34.00 €,,
TCC-89722-031,23-Oct-2021,41611-34336-WT,C-D-0.5,Apple Magic Keyboard,Keyboard,2,Peyter Lauritzen,plauritzengo@photobucket.com,United States,Keyboard,120.00 €,90.00 €,,
TRA-79507-007,16-Dec-2019,70089-27418-UJ,F-D-0.2,Nikon Z5,Camera,2,Aurelia Burgwin,aburgwingp@redcross.org,United States,Camera,"1,100.00 €",760.00 €,,
MZJ-77284-941,18-May-2019,99978-56910-BN,L-M-0.5,MSI MPG Trident 3,PC,2,Emalee Rolin,erolingq@google.fr,United States,PC,"1,299.00 €",898.00 €,,
AXN-57779-891,14-Jul-2019,09668-23340-IC,L-L-1,AOC 24G2SPU,Monitor,3,Donavon Fowle,dfowlegr@epa.gov,United States,Monitor,189.00 €,192.00 €,,
PJB-15659-994,13-Nov-2020,39457-62611-YK,A-L-2.5,Samsung Galaxy S24,Smartphone,2,Jorge Bettison,,Ireland,Smartphone,909.00 €,578.00 €,,
LTS-03470-353,16-Jul-2020,90985-89807-RW,E-L-0.5,Samsung Galaxy Buds3 Pro,Headphones,2,Wang Powlesland,wpowleslandgt@soundcloud.com,United States,Headphones,230.00 €,160.00 €,,
UMM-28497-689,03-Nov-2020,05325-97750-WP,R-M-0.2,ASUS ROG Zephyrus G16,Laptop,2,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Laptop,"2,499.00 €",998.00 €,,
MJZ-93232-402,20-Mar-2022,17816-67941-ZS,B-L-1,Skyworth Q70 4K,TV,3,Laurence Ellingham,lellinghamgv@sciencedaily.com,United States,TV,350.00 €,360.00 €,,
UHW-74617-126,16-Feb-2022,90816-65619-LM,C-M-2.5,HP 930 Creator Mouse,Mouse,3,Billy Neiland,,United States,Mouse,60.00 €,66.00 €,,
RIK-61730-794,12-Nov-2020,69761-61146-KD,F-M-0.5,SanDisk Extreme Pro SSD,External Drive,1,Ancell Fendt,afendtgx@forbes.com,United States,External Drive,110.00 €,45.00 €,,
IDJ-55379-750,05-Oct-2019,24040-20817-QB,L-L-2.5,HP Envy 32 All-in-One,PC,3,Angelia Cleyburn,acleyburngy@lycos.com,United States,PC,"1,999.00 €","1,797.00 €",,
OHX-11953-965,01-Oct-2019,19524-21432-XP,L-M-1,Acer Predator Orion 3000,PC,1,Temple Castiglione,tcastiglionegz@xing.com,United States,PC,"1,799.00 €",599.00 €,,
TVV-42245-088,06-Mar-2020,14398-43114-RV,A-D-1,Oppo Reno10 5G,Smartphone,3,Betti Lacasa,,Ireland,Smartphone,450.00 €,450.00 €,,
DYP-74337-787,23-Oct-2019,41486-52502-QQ,E-D-0.2,Sony Bravia XR A80L,TV,1,Gunilla Lynch,,United States,TV,"1,600.00 €",550.00 €,,
OKA-93124-100,23-Apr-2020,05325-97750-WP,R-M-1,Microsoft Surface Laptop 6,Laptop,1,Cody Verissimo,cverissimogh@theglobeandmail.com,United Kingdom,Laptop,"1,399.00 €",419.00 €,,
IXW-20780-268,24-Jun-2020,20236-64364-QL,B-M-2.5,Fitbit Charge 7,Wearable,3,Shay Couronne,scouronneh3@mozilla.org,United States,Wearable,150.00 €,150.00 €,,
NGG-24006-937,16-Mar-2021,29102-40100-TZ,C-L-0.5,Anker Soundcore Motion X600,Bluetooth Speaker,3,Linus Flippelli,lflippellih4@github.io,United Kingdom,Bluetooth Speaker,200.00 €,210.00 €,,
JZC-31180-557,07-Apr-2020,09171-42203-EB,F-L-0.2,Razer BlackWidow V4,Keyboard,3,Rachelle Elizabeth,relizabethh5@live.com,United States,Keyboard,200.00 €,210.00 €,,
ZMU-63715-204,30-Sep-2021,29060-75856-UI,L-D-1,Bose QuietComfort Ultra,Headphones,1,Innis Renhard,irenhardh6@i2i.jp,United States,Headphones,449.00 €,149.00 €,,
GND-08192-056,01-May-2022,17088-16989-PL,L-L-0.2,Dell UltraSharp U2723QE,Monitor,1,Winne Roche,wrocheh7@xinhuanet.com,United States,Monitor,679.00 €,229.00 €,,
RYY-38961-093,21-Jan-2021,14756-18321-CL,A-M-2.5,Huawei P60 Pro,Smartphone,2,Linn Alaway,lalawayhh@weather.com,United States,Smartphone,"1,000.00 €",700.00 €,,
CVA-64996-969,24-Jun-2020,13324-78688-MI,E-M-0.5,Nothing Ear 2,Headphones,1,Cordy Odgaard,codgaardh9@nsw.gov.au,United States,Headphones,150.00 €,50.00 €,,
XTH-67276-442,03-Mar-2019,73799-04749-BM,R-L-2.5,Lenovo ThinkPad X1 Carbon,Laptop,1,Bertine Byrd,bbyrdha@4shared.com,United States,Laptop,"1,899.00 €",569.00 €,,
PVU-02950-470,28-Jan-2021,01927-46702-YT,B-D-0.2,Garmin Forerunner 265,Wearable,2,Nelie Garnson,,United Kingdom,Wearable,400.00 €,280.00 €,,
XSN-26809-910,28-Jun-2020,80467-17137-TO,C-D-2.5,Keychron K6 Wireless,Keyboard,3,Dianne Chardin,dchardinhc@nhs.uk,Ireland,Keyboard,85.00 €,90.00 €,,
UDN-88321-005,05-Jul-2020,14640-87215-BK,F-M-2.5,Canon EOS R50,Camera,1,Hailee Radbone,hradbonehd@newsvine.com,United States,Camera,700.00 €,240.00 €,,
EXP-21628-670,02-Mar-2019,94447-35885-HK,L-M-0.2,Lenovo Legion Tower 5i,PC,1,Wallis Bernth,wbernthhe@miitbeian.gov.cn,United States,PC,"1,300.00 €",350.00 €,,
VGM-24161-361,01-May-2022,71034-49694-CS,L-D-1,Bose QuietComfort Ultra,Headphones,1,Byron Acarson,bacarsonhf@cnn.com,United States,Headphones,449.00 €,149.00 €,,
PKN-19556-918,29-Apr-2022,00445-42781-KX,A-L-0.5,iPhone 15,Smartphone,1,Faunie Brigham,fbrighamhg@blog.com,Ireland,Smartphone,899.00 €,319.00 €,,
PKN-19556-918,29-Apr-2022,00445-42781-KX,E-L-1,Sennheiser Momentum 4,Headphones,3,Faunie Brigham,fbrighamhg@blog.com,Ireland,Headphones,350.00 €,360.00 €,,
PKN-19556-918,29-Apr-2022,00445-42781-KX,R-D-0.5,Huawei MateBook D16,Laptop,2,Faunie Brigham,fbrighamhg@blog.com,Ireland,Laptop,699.00 €,468.00 €,,
PKN-19556-918,29-Apr-2022,00445-42781-KX,B-L-0.5,"Hisense U8KQ 55""",TV,4,Faunie Brigham,fbrighamhg@blog.com,Ireland,TV,800.00 €,"1,080.00 €",,
DXQ-44537-297,06-Aug-2020,96116-24737-LV,C-M-0.2,Logitech MX Master 4,Mouse,2,Marjorie Yoxen,myoxenhk@google.com,United States,Mouse,130.00 €,90.00 €,,
BPC-54727-307,21-Dec-2019,18684-73088-YL,F-D-0.5,Sony Alpha A7 IV,Camera,3,Gaspar McGavin,gmcgavinhl@histats.com,United States,Camera,"2,500.00 €","2,550.00 €",,
KSH-47717-456,19-Apr-2020,74671-55639-TU,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,3,Lindy Uttermare,luttermarehm@engadget.com,United States,Monitor,349.00 €,357.00 €,,
ANK-59436-446,17-Jan-2022,17488-65879-XL,L-M-2.5,Apple iMac 24 M3,PC,2,Eal D'Ambrogio,edambrogiohn@techcrunch.com,United States,PC,"1,499.00 €",998.00 €,,
AYY-83051-752,22-Jan-2019,46431-09298-OU,A-M-1,OnePlus 12,Smartphone,2,Carolee Winchcombe,cwinchcombeho@jiathis.com,United States,Smartphone,949.00 €,638.00 €,,
CSW-59644-267,28-Feb-2020,60378-26473-FE,E-D-2.5,"Xiaomi Mi TV Q2 50""",TV,1,Benedikta Paumier,bpaumierhp@umn.edu,Ireland,TV,500.00 €,170.00 €,,
ITY-92466-909,07-Aug-2019,34927-68586-ZV,R-M-2.5,MSI Modern 14,Laptop,3,Neville Piatto,,Ireland,Laptop,749.00 €,747.00 €,,
IGW-04801-466,15-May-2021,29051-27555-GD,B-M-1,Xiaomi Smart Band 9,Wearable,3,Jeno Capey,jcapeyhr@bravesites.com,United States,Wearable,50.00 €,60.00 €,,
LJN-34281-921,17-Dec-2021,52143-35672-JF,C-L-2.5,Bose SoundLink Flex,Bluetooth Speaker,2,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Bluetooth Speaker,150.00 €,100.00 €,,
BWZ-46364-547,09-Sep-2021,64918-67725-MN,F-L-1,Seagate Expansion 2TB,External Drive,2,Yardley Basill,ybasillht@theguardian.com,United States,External Drive,75.00 €,60.00 €,,
SBC-95710-706,19-Feb-2020,85634-61759-ND,L-M-0.5,MSI MPG Trident 3,PC,1,Maggy Baistow,mbaistowhu@i2i.jp,United Kingdom,PC,"1,299.00 €",449.00 €,,
WRN-55114-031,29-Jun-2020,40180-22940-QB,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,2,Courtney Pallant,cpallanthv@typepad.com,United States,Monitor,349.00 €,238.00 €,,
TZU-64255-831,13-May-2022,34666-76738-SQ,A-D-0.2,Xiaomi Poco 3,Smartphone,3,Marne Mingey,,United States,Smartphone,130.00 €,120.00 €,,
JVF-91003-729,02-Oct-2020,98536-88616-FF,E-M-1,"LG OLED C4 55""",TV,1,Denny O' Ronan,dohx@redcross.org,United States,TV,"1,500.00 €",500.00 €,,
MVB-22135-665,02-Dec-2021,55621-06130-SA,R-L-2.5,Lenovo ThinkPad X1 Carbon,Laptop,1,Dottie Rallin,drallinhy@howstuffworks.com,United States,Laptop,"1,899.00 €",569.00 €,,
CKS-47815-571,02-Nov-2021,45666-86771-EH,B-L-2.5,"Toshiba QA5D 43""",TV,3,Ardith Chill,achillhz@epa.gov,United Kingdom,TV,300.00 €,300.00 €,,
OAW-17338-101,23-Feb-2020,52143-35672-JF,C-D-1,Logitech MX Keys S,Keyboard,2,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Keyboard,120.00 €,90.00 €,,
ALP-37623-536,03-Jul-2020,24689-69376-XX,F-M-0.2,Samsung T7 Portable SSD,External Drive,3,Charmane Denys,cdenysi1@is.gd,United Kingdom,External Drive,100.00 €,120.00 €,,
WMU-87639-108,11-Feb-2019,71891-51101-VQ,L-L-1,AOC 24G2SPU,Monitor,1,Cecily Stebbings,cstebbingsi2@drupal.org,United States,Monitor,189.00 €,64.00 €,,
USN-44968-231,10-Sep-2020,71749-05400-CN,L-M-0.5,MSI MPG Trident 3,PC,3,Giana Tonnesen,,United States,PC,"1,299.00 €","1,347.00 €",,
YZG-20575-451,02-Mar-2020,64845-00270-NO,A-L-2.5,Samsung Galaxy S24,Smartphone,3,Rhetta Zywicki,rzywickii4@ifeng.com,Ireland,Smartphone,909.00 €,867.00 €,,
HTH-52867-812,28-Jun-2021,29851-36402-UX,E-L-0.2,Beats Studio Pro,Headphones,3,Almeria Burgett,aburgetti5@moonfruit.com,United States,Headphones,350.00 €,360.00 €,,
FWU-44971-444,11-Jan-2019,12190-25421-WM,R-M-0.2,ASUS ROG Zephyrus G16,Laptop,2,Marvin Malloy,mmalloyi6@seattletimes.com,United States,Laptop,"2,499.00 €",998.00 €,,
EQI-82205-066,20-Sep-2019,52316-30571-GD,B-D-0.5,Huawei Watch GT4,Wearable,1,Maxim McParland,mmcparlandi7@w3.org,United States,Wearable,200.00 €,70.00 €,,
NAR-00747-074,16-Oct-2021,23243-92649-RY,C-M-2.5,HP 930 Creator Mouse,Mouse,2,Sylas Jennaroy,sjennaroyi8@purevolume.com,United States,Mouse,60.00 €,44.00 €,,
JYR-22052-185,01-Jan-2020,39528-19971-OR,F-D-1,Fujifilm X-S20,Camera,1,Wren Place,wplacei9@wsj.com,United States,Camera,"1,300.00 €",450.00 €,,
XKO-54097-932,10-Mar-2022,32743-78448-KT,L-D-0.5,Sony WH-1000XM5,Headphones,1,Janella Millett,jmillettik@addtoany.com,United States,Headphones,380.00 €,130.00 €,,
HXA-72415-025,12-May-2022,93417-12322-YB,L-D-0.5,Sony WH-1000XM5,Headphones,2,Dollie Gadsden,dgadsdenib@google.com.hk,Ireland,Headphones,380.00 €,260.00 €,,
MJF-20065-335,10-Sep-2020,56891-86662-UY,A-M-0.5,Google Pixel 8,Smartphone,2,Val Wakelin,vwakelinic@unesco.org,United States,Smartphone,759.00 €,518.00 €,,
GFI-83300-059,16-Oct-2021,40414-26467-VE,E-M-0.2,Logitech G Pro X,Headphones,2,Annie Campsall,acampsallid@zimbio.com,United States,Headphones,130.00 €,90.00 €,,
WJR-51493-682,17-Jun-2021,87858-83734-RK,R-L-1,HP Spectre x360,Laptop,1,Shermy Moseby,smosebyie@stanford.edu,United States,Laptop,"1,699.00 €",509.00 €,,
SHP-55648-472,30-Mar-2019,46818-20198-GB,B-L-1,Skyworth Q70 4K,TV,2,Corrie Wass,cwassif@prweb.com,United States,TV,350.00 €,240.00 €,,
HYR-03455-684,19-Dec-2021,29808-89098-XD,C-L-1,Marshall Emberton II,Bluetooth Speaker,3,Ira Sjostrom,isjostromig@pbs.org,United States,Bluetooth Speaker,160.00 €,165.00 €,,
HYR-03455-684,19-Dec-2021,29808-89098-XD,F-L-0.5,Corsair K100 RGB,Keyboard,3,Ira Sjostrom,isjostromig@pbs.org,United States,Keyboard,220.00 €,225.00 €,,
HUG-52766-375,05-Jun-2020,78786-77449-RQ,L-M-1,Acer Predator Orion 3000,PC,2,Jermaine Branchett,jbranchettii@bravesites.com,United States,PC,"1,799.00 €","1,198.00 €",,
DAH-46595-917,12-Sep-2021,27878-42224-QF,L-L-0.2,Dell UltraSharp U2723QE,Monitor,1,Nissie Rudland,nrudlandij@blogs.com,Ireland,Monitor,679.00 €,229.00 €,,
VEM-79839-466,16-Mar-2022,32743-78448-KT,A-L-1,Apple iPhone 15 Pro,Smartphone,3,Janella Millett,jmillettik@addtoany.com,United States,Smartphone,"1,229.00 €","1,287.00 €",,
OWH-11126-533,21-Dec-2021,25331-13794-SB,E-D-2.5,"Xiaomi Mi TV Q2 50""",TV,3,Ferdie Tourry,ftourryil@google.de,United States,TV,500.00 €,510.00 €,,
UMT-26130-151,21-May-2019,55864-37682-GQ,R-M-0.5,Acer Aspire 7,Laptop,1,Cecil Weatherall,cweatherallim@toplist.cz,United States,Laptop,799.00 €,264.00 €,,
JKA-27899-806,26-Oct-2021,97005-25609-CQ,B-M-0.5,Samsung Galaxy Watch 7,Wearable,1,Gale Heindrick,gheindrickin@usda.gov,United States,Wearable,300.00 €,100.00 €,,
ULU-07744-724,26-Mar-2020,94058-95794-IJ,C-D-0.2,Corsair M75 Air,Mouse,2,Layne Imason,limasonio@discuz.net,United States,Mouse,80.00 €,60.00 €,,
NOM-56457-507,14-Oct-2020,40214-03678-GU,F-M-2.5,Canon EOS R50,Camera,3,Hazel Saill,hsaillip@odnoklassniki.ru,United States,Camera,700.00 €,720.00 €,,
NZN-71683-705,13-Dec-2021,04921-85445-SL,L-L-1,AOC 24G2SPU,Monitor,3,Hermann Larvor,hlarvoriq@last.fm,United States,Monitor,189.00 €,192.00 €,,
WMA-34232-850,08-Mar-2021,53386-94266-LJ,L-M-1,Acer Predator Orion 3000,PC,2,Terri Lyford,,United States,PC,"1,799.00 €","1,198.00 €",,
EZL-27919-704,21-Jan-2021,49480-85909-DG,A-D-2.5,Honor Magic6 Lite,Smartphone,4,Gabey Cogan,,United States,Smartphone,330.00 €,440.00 €,,
ZYU-11345-774,10-Jan-2021,18293-78136-MN,E-L-1,Sennheiser Momentum 4,Headphones,3,Charin Penwarden,cpenwardenit@mlb.com,Ireland,Headphones,350.00 €,360.00 €,,
CPW-34587-459,26-Mar-2021,84641-67384-TD,R-D-2.5,Samsung Odyssey G9,Monitor,1,Milty Middis,mmiddisiu@dmoz.org,United States,Monitor,"1,299.00 €",449.00 €,,
NQZ-82067-394,25-Mar-2022,72320-29738-EB,B-D-0.2,Garmin Forerunner 265,Wearable,2,Adrianne Vairow,avairowiv@studiopress.com,United Kingdom,Wearable,400.00 €,280.00 €,,
JBW-95055-851,22-Jul-2021,47355-97488-XS,C-M-0.5,Razer Basilisk V3 Pro,Mouse,2,Anjanette Goldie,agoldieiw@goo.gl,United States,Mouse,160.00 €,110.00 €,,
AHY-20324-088,06-Sep-2020,63499-24884-PP,F-D-0.5,Sony Alpha A7 IV,Camera,3,Nicky Ayris,nayrisix@t-online.de,United Kingdom,Camera,"2,500.00 €","2,550.00 €",,
ZSL-66684-103,28-Dec-2019,39193-51770-FM,L-M-2.5,Apple iMac 24 M3,PC,2,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,United States,PC,"1,499.00 €",998.00 €,,
WNE-73911-475,20-Apr-2020,61323-91967-GG,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,3,Theo Jacobovitz,tjacobovitziz@cbc.ca,United States,Monitor,349.00 €,357.00 €,,
EZB-68383-559,21-Feb-2019,90123-01967-KS,A-M-0.5,Google Pixel 8,Smartphone,2,Becca Ableson,,United States,Smartphone,759.00 €,518.00 €,,
OVO-01283-090,17-Mar-2022,15958-25089-OS,E-L-0.5,Samsung Galaxy Buds3 Pro,Headphones,1,Jeno Druitt,jdruittj1@feedburner.com,United States,Headphones,230.00 €,80.00 €,,
TXH-78646-919,14-May-2021,98430-37820-UV,R-M-1,Microsoft Surface Laptop 6,Laptop,1,Deonne Shortall,dshortallj2@wikipedia.org,United States,Laptop,"1,399.00 €",419.00 €,,
CYZ-37122-164,06-Jan-2019,21798-04171-XC,B-L-0.5,"Hisense U8KQ 55""",TV,3,Wilton Cottier,wcottierj3@cafepress.com,United States,TV,800.00 €,810.00 €,,
AGQ-06534-750,24-Apr-2019,52798-46508-HP,C-M-2.5,HP 930 Creator Mouse,Mouse,2,Kevan Grinsted,kgrinstedj4@google.com.br,Ireland,Mouse,60.00 €,44.00 €,,
QVL-32245-818,30-May-2021,46478-42970-EM,F-L-1,Seagate Expansion 2TB,External Drive,1,Dionne Skyner,dskynerj5@hubpages.com,United States,External Drive,75.00 €,30.00 €,,
LTD-96842-834,12-Jul-2022,00246-15080-LE,L-D-0.5,Sony WH-1000XM5,Headphones,3,Francesco Dressel,,United States,Headphones,380.00 €,390.00 €,,
SEC-91807-425,31-Jan-2021,94091-86957-HX,L-M-0.2,Lenovo Legion Tower 5i,PC,3,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,PC,"1,300.00 €","1,050.00 €",,
MHM-44857-599,12-Sep-2019,26295-44907-DK,A-L-2.5,Samsung Galaxy S24,Smartphone,1,Ambrosio Weinmann,aweinmannj8@shinystat.com,United States,Smartphone,909.00 €,289.00 €,,
KGC-95046-911,30-Jun-2020,95351-96177-QV,E-M-0.2,Logitech G Pro X,Headphones,3,Elden Andriessen,eandriessenj9@europa.eu,United States,Headphones,130.00 €,135.00 €,,
RZC-75150-413,25-Mar-2020,92204-96636-BS,R-D-0.5,Huawei MateBook D16,Laptop,1,Roxie Deaconson,rdeaconsonja@archive.org,United States,Laptop,699.00 €,234.00 €,,
EYH-88288-452,14-Apr-2021,03010-30348-UA,B-M-1,Xiaomi Smart Band 9,Wearable,2,Davida Caro,dcarojb@twitter.com,United States,Wearable,50.00 €,40.00 €,,
NYQ-24237-772,16-Aug-2019,13441-34686-SW,C-L-0.2,Sony SRS-XB23,Bluetooth Speaker,1,Johna Bluck,jbluckjc@imageshack.us,United States,Bluetooth Speaker,80.00 €,30.00 €,,
WKB-21680-566,17-Dec-2021,96612-41722-VJ,F-M-0.5,SanDisk Extreme Pro SSD,External Drive,2,Myrle Dearden,,Ireland,External Drive,110.00 €,90.00 €,,
THE-61147-027,31-Dec-2019,94091-86957-HX,L-L-2.5,HP Envy 32 All-in-One,PC,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,PC,"1,999.00 €","1,198.00 €",,
PTY-86420-119,12-Apr-2021,25504-41681-WA,L-L-0.5,ASUS TUF Gaming VG27AQ,Monitor,1,Orland Tadman,otadmanjf@ft.com,United States,Monitor,349.00 €,119.00 €,,
QHL-27188-431,28-Sep-2019,75443-07820-DZ,A-D-2.5,Honor Magic6 Lite,Smartphone,2,Barrett Gudde,bguddejg@dailymotion.com,United States,Smartphone,330.00 €,220.00 €,,
